Id,prediction1
11951,2 - Medium
11952,2 - Medium
11952,2 - Medium
11953,2 - Medium
11954,2 - Medium
11954,2 - Medium
11955,2 - Medium
11956,2 - Medium
11957,2 - Medium
11957,2 - Medium
11957,2 - Medium
11958,2 - Medium
11959,2 - Medium
11959,2 - Medium
11959,2 - Medium
11960,2 - Medium
11960,2 - Medium
11961,2 - Medium
11962,2 - Medium
11962,2 - Medium
11963,2 - Medium
11964,2 - Medium
11964,2 - Medium
11965,2 - Medium
11966,2 - Medium
11966,2 - Medium
11966,2 - Medium
11967,2 - Medium
11967,2 - Medium
11968,2 - Medium
11969,2 - Medium
11970,2 - Medium
11971,2 - Medium
11971,2 - Medium
11972,2 - Medium
11973,2 - Medium
11973,2 - Medium
11974,2 - Medium
11975,2 - Medium
11976,2 - Medium
11977,2 - Medium
11977,2 - Medium
11977,2 - Medium
11978,2 - Medium
11978,2 - Medium
11979,2 - Medium
11979,2 - Medium
11980,2 - Medium
11981,2 - Medium
11982,2 - Medium
11983,2 - Medium
11984,2 - Medium
11984,2 - Medium
11984,2 - Medium
11985,2 - Medium
11985,2 - Medium
11986,2 - Medium
11987,2 - Medium
11987,2 - Medium
11987,2 - Medium
11988,2 - Medium
11988,2 - Medium
11989,2 - Medium
11989,2 - Medium
11990,2 - Medium
11991,2 - Medium
11991,2 - Medium
11991,2 - Medium
11992,2 - Medium
11992,2 - Medium
11992,2 - Medium
11993,2 - Medium
11993,2 - Medium
11994,2 - Medium
11995,2 - Medium
11996,2 - Medium
11997,2 - Medium
11997,2 - Medium
11998,2 - Medium
11998,2 - Medium
11999,2 - Medium
11999,2 - Medium
11999,2 - Medium
11999,2 - Medium
11999,2 - Medium
12000,2 - Medium
12001,2 - Medium
12002,2 - Medium
12003,2 - Medium
12004,2 - Medium
12005,2 - Medium
12005,2 - Medium
12005,2 - Medium
12006,2 - Medium
12007,2 - Medium
12008,2 - Medium
12008,2 - Medium
12008,2 - Medium
12009,2 - Medium
12010,2 - Medium
12011,2 - Medium
12011,2 - Medium
12011,2 - Medium
12012,2 - Medium
12012,2 - Medium
12012,2 - Medium
12013,2 - Medium
12014,2 - Medium
12014,2 - Medium
12015,2 - Medium
12016,2 - Medium
12017,2 - Medium
12018,2 - Medium
12018,2 - Medium
12018,2 - Medium
12018,2 - Medium
12019,2 - Medium
12019,2 - Medium
12019,2 - Medium
12019,2 - Medium
12019,2 - Medium
12020,2 - Medium
12021,2 - Medium
12022,2 - Medium
12022,2 - Medium
12023,2 - Medium
12023,2 - Medium
12024,2 - Medium
12024,2 - Medium
12024,2 - Medium
12025,2 - Medium
12025,2 - Medium
12025,2 - Medium
12026,2 - Medium
12027,2 - Medium
12027,2 - Medium
12028,2 - Medium
12028,2 - Medium
12028,2 - Medium
12029,2 - Medium
12030,2 - Medium
12031,2 - Medium
12031,2 - Medium
12032,2 - Medium
12032,2 - Medium
12032,2 - Medium
12033,2 - Medium
12033,2 - Medium
12034,2 - Medium
12035,2 - Medium
12036,2 - Medium
12037,2 - Medium
12038,2 - Medium
12039,2 - Medium
12040,2 - Medium
12040,2 - Medium
12040,2 - Medium
12040,2 - Medium
12041,2 - Medium
12041,2 - Medium
12042,2 - Medium
12043,2 - Medium
12044,2 - Medium
12045,2 - Medium
12045,2 - Medium
12046,2 - Medium
12046,2 - Medium
12046,2 - Medium
12047,2 - Medium
12047,2 - Medium
12047,2 - Medium
12048,2 - Medium
12049,2 - Medium
12049,2 - Medium
12049,2 - Medium
12050,2 - Medium
12051,2 - Medium
12051,2 - Medium
12051,2 - Medium
12051,2 - Medium
12052,2 - Medium
12053,2 - Medium
12053,2 - Medium
12053,2 - Medium
12053,2 - Medium
12054,2 - Medium
12054,2 - Medium
12054,2 - Medium
12054,2 - Medium
12055,2 - Medium
12055,2 - Medium
12056,2 - Medium
12057,2 - Medium
12057,2 - Medium
12058,2 - Medium
12059,2 - Medium
12059,2 - Medium
12060,2 - Medium
12060,2 - Medium
12060,2 - Medium
12060,2 - Medium
12061,2 - Medium
12061,2 - Medium
12061,2 - Medium
12062,2 - Medium
12062,2 - Medium
12062,2 - Medium
12063,2 - Medium
12064,2 - Medium
12064,2 - Medium
12064,2 - Medium
12064,2 - Medium
12064,2 - Medium
12064,2 - Medium
12064,2 - Medium
12064,2 - Medium
12065,2 - Medium
12065,2 - Medium
12066,2 - Medium
12066,2 - Medium
12067,2 - Medium
12067,2 - Medium
12067,2 - Medium
12068,2 - Medium
12069,2 - Medium
12070,2 - Medium
12070,2 - Medium
12071,2 - Medium
12072,2 - Medium
12072,2 - Medium
12073,2 - Medium
12073,2 - Medium
12074,2 - Medium
12075,2 - Medium
12075,2 - Medium
12076,2 - Medium
12076,2 - Medium
12077,2 - Medium
12078,2 - Medium
12079,2 - Medium
12079,2 - Medium
12080,2 - Medium
12080,2 - Medium
12081,2 - Medium
12081,2 - Medium
12082,2 - Medium
12083,2 - Medium
12083,2 - Medium
12083,2 - Medium
12083,2 - Medium
12084,2 - Medium
12085,2 - Medium
12086,2 - Medium
12087,2 - Medium
12087,2 - Medium
12088,2 - Medium
12089,2 - Medium
12090,2 - Medium
12091,2 - Medium
12091,2 - Medium
12092,2 - Medium
12092,2 - Medium
12092,2 - Medium
12092,2 - Medium
12093,2 - Medium
12094,2 - Medium
12094,2 - Medium
12094,2 - Medium
12094,2 - Medium
12095,2 - Medium
12095,2 - Medium
12095,2 - Medium
12096,2 - Medium
12096,2 - Medium
12097,2 - Medium
12098,2 - Medium
12098,2 - Medium
12098,2 - Medium
12099,2 - Medium
12099,2 - Medium
12100,2 - Medium
12101,2 - Medium
12101,2 - Medium
12101,2 - Medium
12102,2 - Medium
12103,2 - Medium
12104,2 - Medium
12104,2 - Medium
12104,2 - Medium
12104,2 - Medium
12105,2 - Medium
12105,2 - Medium
12105,2 - Medium
12105,2 - Medium
12106,2 - Medium
12106,2 - Medium
12106,2 - Medium
12106,2 - Medium
12106,2 - Medium
12106,2 - Medium
12106,2 - Medium
12107,2 - Medium
12107,2 - Medium
12108,2 - Medium
12108,2 - Medium
12109,2 - Medium
12110,2 - Medium
12111,2 - Medium
12112,2 - Medium
12112,2 - Medium
12112,2 - Medium
12113,2 - Medium
12114,2 - Medium
12114,2 - Medium
12114,2 - Medium
12115,2 - Medium
12115,2 - Medium
12115,2 - Medium
12116,2 - Medium
12116,2 - Medium
12117,2 - Medium
12117,2 - Medium
12118,2 - Medium
12118,2 - Medium
12119,2 - Medium
12120,2 - Medium
12120,2 - Medium
12121,2 - Medium
12122,2 - Medium
12122,2 - Medium
12122,2 - Medium
12123,2 - Medium
12123,2 - Medium
12123,2 - Medium
12124,2 - Medium
12124,2 - Medium
12124,2 - Medium
12124,2 - Medium
12125,2 - Medium
12125,2 - Medium
12126,2 - Medium
12126,2 - Medium
12126,2 - Medium
12126,2 - Medium
12126,2 - Medium
12127,2 - Medium
12127,2 - Medium
12127,2 - Medium
12128,2 - Medium
12129,2 - Medium
12130,2 - Medium
12130,2 - Medium
12131,2 - Medium
12132,2 - Medium
12133,2 - Medium
12134,2 - Medium
12134,2 - Medium
12135,2 - Medium
12136,2 - Medium
12136,2 - Medium
12137,2 - Medium
12138,2 - Medium
12139,2 - Medium
12140,2 - Medium
12141,2 - Medium
12142,2 - Medium
12142,2 - Medium
12142,2 - Medium
12142,2 - Medium
12142,2 - Medium
12143,2 - Medium
12143,2 - Medium
12144,2 - Medium
12144,2 - Medium
12145,2 - Medium
12146,2 - Medium
12147,2 - Medium
12147,2 - Medium
12147,2 - Medium
12147,2 - Medium
12148,2 - Medium
12148,2 - Medium
12149,2 - Medium
12150,2 - Medium
12151,2 - Medium
12152,2 - Medium
12153,2 - Medium
12154,2 - Medium
12155,2 - Medium
12156,2 - Medium
12156,2 - Medium
12156,2 - Medium
12157,2 - Medium
12157,2 - Medium
12158,2 - Medium
12158,2 - Medium
12159,2 - Medium
12160,2 - Medium
12161,2 - Medium
12162,2 - Medium
12163,2 - Medium
12163,2 - Medium
12164,2 - Medium
12165,2 - Medium
12166,2 - Medium
12166,2 - Medium
12167,2 - Medium
12168,2 - Medium
12169,2 - Medium
12170,2 - Medium
12171,2 - Medium
12171,2 - Medium
12172,2 - Medium
12172,2 - Medium
12173,2 - Medium
12174,2 - Medium
12174,2 - Medium
12175,2 - Medium
12175,2 - Medium
12176,2 - Medium
12176,2 - Medium
12176,2 - Medium
12177,2 - Medium
12178,2 - Medium
12178,2 - Medium
12179,2 - Medium
12179,2 - Medium
12180,2 - Medium
12181,2 - Medium
12182,2 - Medium
12183,2 - Medium
12184,2 - Medium
12184,2 - Medium
12184,2 - Medium
12185,2 - Medium
12185,2 - Medium
12185,2 - Medium
12185,2 - Medium
12186,2 - Medium
12187,2 - Medium
12188,2 - Medium
12189,2 - Medium
12190,2 - Medium
12190,2 - Medium
12191,2 - Medium
12192,2 - Medium
12193,2 - Medium
12194,2 - Medium
12194,2 - Medium
12195,2 - Medium
12196,2 - Medium
12197,2 - Medium
12197,2 - Medium
12198,2 - Medium
12199,2 - Medium
12200,2 - Medium
12201,2 - Medium
12202,2 - Medium
12203,2 - Medium
12204,2 - Medium
12205,2 - Medium
12206,2 - Medium
12207,2 - Medium
12208,2 - Medium
12208,2 - Medium
12209,2 - Medium
12209,2 - Medium
12210,2 - Medium
12211,2 - Medium
12212,2 - Medium
12213,2 - Medium
12213,2 - Medium
12213,2 - Medium
12214,2 - Medium
12215,2 - Medium
12216,2 - Medium
12216,2 - Medium
12217,2 - Medium
12217,2 - Medium
12217,2 - Medium
12217,2 - Medium
12218,2 - Medium
12219,2 - Medium
12220,2 - Medium
12221,2 - Medium
12222,2 - Medium
12223,2 - Medium
12224,2 - Medium
12225,2 - Medium
12225,2 - Medium
12226,2 - Medium
12226,2 - Medium
12226,2 - Medium
12226,2 - Medium
12227,2 - Medium
12228,2 - Medium
12228,2 - Medium
12228,2 - Medium
12228,2 - Medium
12229,2 - Medium
12230,2 - Medium
12230,2 - Medium
12230,2 - Medium
12231,2 - Medium
12231,2 - Medium
12231,2 - Medium
12231,2 - Medium
12231,2 - Medium
12231,2 - Medium
12232,2 - Medium
12233,2 - Medium
12234,2 - Medium
12235,2 - Medium
12236,2 - Medium
12237,2 - Medium
12237,2 - Medium
12237,2 - Medium
12237,2 - Medium
12238,2 - Medium
12238,2 - Medium
12239,2 - Medium
12240,2 - Medium
12240,2 - Medium
12241,2 - Medium
12241,2 - Medium
12242,2 - Medium
12243,2 - Medium
12244,2 - Medium
12244,2 - Medium
12245,2 - Medium
12246,2 - Medium
12246,2 - Medium
12246,2 - Medium
12246,2 - Medium
12246,2 - Medium
12246,2 - Medium
12247,2 - Medium
12247,2 - Medium
12247,2 - Medium
12247,2 - Medium
12247,2 - Medium
12248,2 - Medium
12249,2 - Medium
12250,2 - Medium
12251,2 - Medium
12252,2 - Medium
12253,2 - Medium
12254,2 - Medium
12255,2 - Medium
12256,2 - Medium
12256,2 - Medium
12256,2 - Medium
12257,2 - Medium
12257,2 - Medium
12257,2 - Medium
12258,2 - Medium
12259,2 - Medium
12259,2 - Medium
12260,2 - Medium
12261,2 - Medium
12262,2 - Medium
12263,2 - Medium
12264,2 - Medium
12264,2 - Medium
12265,2 - Medium
12266,2 - Medium
12267,2 - Medium
12267,2 - Medium
12267,2 - Medium
12267,2 - Medium
12268,2 - Medium
12269,2 - Medium
12269,2 - Medium
12270,2 - Medium
12271,2 - Medium
12272,2 - Medium
12273,2 - Medium
12274,2 - Medium
12274,2 - Medium
12275,2 - Medium
12276,2 - Medium
12277,2 - Medium
12278,2 - Medium
12278,2 - Medium
12278,2 - Medium
12279,2 - Medium
12279,2 - Medium
12280,2 - Medium
12280,2 - Medium
12281,2 - Medium
12281,2 - Medium
12282,2 - Medium
12283,2 - Medium
12284,2 - Medium
12285,2 - Medium
12285,2 - Medium
12286,2 - Medium
12286,2 - Medium
12287,2 - Medium
12288,2 - Medium
12288,2 - Medium
12288,2 - Medium
12289,2 - Medium
12289,2 - Medium
12290,2 - Medium
12290,2 - Medium
12291,2 - Medium
12292,2 - Medium
12293,2 - Medium
12293,2 - Medium
12293,2 - Medium
12294,2 - Medium
12294,2 - Medium
12294,2 - Medium
12295,2 - Medium
12295,2 - Medium
12296,2 - Medium
12296,2 - Medium
12296,2 - Medium
12296,2 - Medium
12296,2 - Medium
12297,2 - Medium
12298,2 - Medium
12299,2 - Medium
12300,2 - Medium
12300,2 - Medium
12301,2 - Medium
12302,2 - Medium
12303,2 - Medium
12304,2 - Medium
12305,2 - Medium
12305,2 - Medium
12305,2 - Medium
12306,2 - Medium
12307,2 - Medium
12307,2 - Medium
12308,2 - Medium
12308,2 - Medium
12309,2 - Medium
12310,2 - Medium
12310,2 - Medium
12310,2 - Medium
12311,2 - Medium
12312,2 - Medium
12312,2 - Medium
12312,2 - Medium
12313,2 - Medium
12314,2 - Medium
12314,2 - Medium
12314,2 - Medium
12315,2 - Medium
12315,2 - Medium
12315,2 - Medium
12315,2 - Medium
12316,2 - Medium
12316,2 - Medium
12317,2 - Medium
12318,2 - Medium
12318,2 - Medium
12318,2 - Medium
12319,2 - Medium
12319,2 - Medium
12319,2 - Medium
12319,2 - Medium
12320,2 - Medium
12320,2 - Medium
12321,2 - Medium
12321,2 - Medium
12322,2 - Medium
12322,2 - Medium
12323,2 - Medium
12324,2 - Medium
12324,2 - Medium
12325,2 - Medium
12326,2 - Medium
12327,2 - Medium
12327,2 - Medium
12328,2 - Medium
12328,2 - Medium
12328,2 - Medium
12328,2 - Medium
12329,2 - Medium
12330,2 - Medium
12330,2 - Medium
12331,2 - Medium
12331,2 - Medium
12331,2 - Medium
12331,2 - Medium
12331,2 - Medium
12331,2 - Medium
12331,2 - Medium
12331,2 - Medium
12331,2 - Medium
12331,2 - Medium
12332,2 - Medium
12332,2 - Medium
12333,2 - Medium
12333,2 - Medium
12334,2 - Medium
12334,2 - Medium
12334,2 - Medium
12335,2 - Medium
12335,2 - Medium
12335,2 - Medium
12336,2 - Medium
12336,2 - Medium
12337,2 - Medium
12337,2 - Medium
12338,2 - Medium
12339,2 - Medium
12340,2 - Medium
12340,2 - Medium
12341,2 - Medium
12342,2 - Medium
12343,2 - Medium
12344,2 - Medium
12344,2 - Medium
12344,2 - Medium
12344,2 - Medium
12344,2 - Medium
12345,2 - Medium
12345,2 - Medium
12345,2 - Medium
12346,2 - Medium
12346,2 - Medium
12347,2 - Medium
12348,2 - Medium
12348,2 - Medium
12348,2 - Medium
12348,2 - Medium
12349,2 - Medium
12349,2 - Medium
12349,2 - Medium
12350,2 - Medium
12351,2 - Medium
12352,2 - Medium
12353,2 - Medium
12354,2 - Medium
12354,2 - Medium
12354,2 - Medium
12355,2 - Medium
12356,2 - Medium
12356,2 - Medium
12356,2 - Medium
12356,2 - Medium
12357,2 - Medium
12358,2 - Medium
12359,2 - Medium
12360,2 - Medium
12360,2 - Medium
12361,2 - Medium
12361,2 - Medium
12361,2 - Medium
12362,2 - Medium
12362,2 - Medium
12362,2 - Medium
12362,2 - Medium
12362,2 - Medium
12363,2 - Medium
12364,2 - Medium
12364,2 - Medium
12365,2 - Medium
12365,2 - Medium
12365,2 - Medium
12365,2 - Medium
12366,2 - Medium
12367,2 - Medium
12368,2 - Medium
12369,2 - Medium
12370,2 - Medium
12370,2 - Medium
12371,2 - Medium
12372,2 - Medium
12373,2 - Medium
12374,2 - Medium
12375,2 - Medium
12376,2 - Medium
12377,2 - Medium
12378,2 - Medium
12378,2 - Medium
12378,2 - Medium
12378,2 - Medium
12379,2 - Medium
12379,2 - Medium
12379,2 - Medium
12379,2 - Medium
12380,2 - Medium
12381,2 - Medium
12382,2 - Medium
12383,2 - Medium
12384,2 - Medium
12385,2 - Medium
12386,2 - Medium
12387,2 - Medium
12388,2 - Medium
12388,2 - Medium
12389,2 - Medium
12389,2 - Medium
12390,2 - Medium
12390,2 - Medium
12390,2 - Medium
12391,2 - Medium
12392,2 - Medium
12393,2 - Medium
12394,2 - Medium
12395,2 - Medium
12396,2 - Medium
12396,2 - Medium
12397,2 - Medium
12398,2 - Medium
12398,2 - Medium
12399,2 - Medium
12399,2 - Medium
12400,2 - Medium
12401,2 - Medium
12402,2 - Medium
12402,2 - Medium
12403,2 - Medium
12404,2 - Medium
12404,2 - Medium
12405,2 - Medium
12405,2 - Medium
12406,2 - Medium
12406,2 - Medium
12407,2 - Medium
12407,2 - Medium
12407,2 - Medium
12408,2 - Medium
12408,2 - Medium
12408,2 - Medium
12408,2 - Medium
12408,2 - Medium
12409,2 - Medium
12409,2 - Medium
12409,2 - Medium
12409,2 - Medium
12410,2 - Medium
12411,2 - Medium
12411,2 - Medium
12411,2 - Medium
12412,2 - Medium
12412,2 - Medium
12413,2 - Medium
12414,2 - Medium
12415,2 - Medium
12416,2 - Medium
12416,2 - Medium
12417,2 - Medium
12417,2 - Medium
12417,2 - Medium
12418,2 - Medium
12418,2 - Medium
12418,2 - Medium
12419,2 - Medium
12419,2 - Medium
12420,2 - Medium
12420,2 - Medium
12420,2 - Medium
12421,2 - Medium
12421,2 - Medium
12422,2 - Medium
12423,2 - Medium
12424,2 - Medium
12424,2 - Medium
12424,2 - Medium
12425,2 - Medium
12425,2 - Medium
12425,2 - Medium
12425,2 - Medium
12425,2 - Medium
12426,2 - Medium
12427,2 - Medium
12428,2 - Medium
12428,2 - Medium
12429,2 - Medium
12429,2 - Medium
12430,2 - Medium
12430,2 - Medium
12430,2 - Medium
12430,2 - Medium
12431,2 - Medium
12431,2 - Medium
12432,2 - Medium
12433,2 - Medium
12434,2 - Medium
12435,2 - Medium
12435,2 - Medium
12435,2 - Medium
12436,2 - Medium
12436,2 - Medium
12436,2 - Medium
12437,2 - Medium
12438,2 - Medium
12438,2 - Medium
12438,2 - Medium
12438,2 - Medium
12439,2 - Medium
12439,2 - Medium
12440,2 - Medium
12440,2 - Medium
12440,2 - Medium
12440,2 - Medium
12441,2 - Medium
12441,2 - Medium
12441,2 - Medium
12442,2 - Medium
12443,2 - Medium
12443,2 - Medium
12443,2 - Medium
12444,2 - Medium
12445,2 - Medium
12445,2 - Medium
12445,2 - Medium
12446,2 - Medium
12447,2 - Medium
12448,2 - Medium
12448,2 - Medium
12448,2 - Medium
12448,2 - Medium
12448,2 - Medium
12449,2 - Medium
12449,2 - Medium
12449,2 - Medium
12450,2 - Medium
12450,2 - Medium
12451,2 - Medium
12452,2 - Medium
12453,2 - Medium
12454,2 - Medium
12455,2 - Medium
12455,2 - Medium
12456,2 - Medium
12456,2 - Medium
12457,2 - Medium
12458,2 - Medium
12459,2 - Medium
12460,2 - Medium
12461,2 - Medium
12461,2 - Medium
12462,2 - Medium
12463,2 - Medium
12464,2 - Medium
12464,2 - Medium
12464,2 - Medium
12465,2 - Medium
12465,2 - Medium
12466,2 - Medium
12466,2 - Medium
12467,2 - Medium
12468,2 - Medium
12468,2 - Medium
12468,2 - Medium
12468,2 - Medium
12468,2 - Medium
12469,2 - Medium
12469,2 - Medium
12470,2 - Medium
12471,2 - Medium
12471,2 - Medium
12471,2 - Medium
12472,2 - Medium
12473,2 - Medium
12474,2 - Medium
12475,2 - Medium
12476,2 - Medium
12477,2 - Medium
12477,2 - Medium
12478,2 - Medium
12478,2 - Medium
12479,2 - Medium
12480,2 - Medium
12481,2 - Medium
12481,2 - Medium
12481,2 - Medium
12481,2 - Medium
12481,2 - Medium
12481,2 - Medium
12481,2 - Medium
12481,2 - Medium
12481,2 - Medium
12482,2 - Medium
12483,2 - Medium
12484,2 - Medium
12484,2 - Medium
12485,2 - Medium
12486,2 - Medium
12487,2 - Medium
12488,2 - Medium
12488,2 - Medium
12489,2 - Medium
12490,2 - Medium
12490,2 - Medium
12491,2 - Medium
12491,2 - Medium
12491,2 - Medium
12492,2 - Medium
12493,2 - Medium
12493,2 - Medium
12494,2 - Medium
12494,2 - Medium
12495,2 - Medium
12496,2 - Medium
12497,2 - Medium
12498,2 - Medium
12499,2 - Medium
12499,2 - Medium
12499,2 - Medium
12500,2 - Medium
12501,2 - Medium
12501,2 - Medium
12501,2 - Medium
12501,2 - Medium
12502,2 - Medium
12503,2 - Medium
12504,2 - Medium
12504,2 - Medium
12504,2 - Medium
12504,2 - Medium
12504,2 - Medium
12505,2 - Medium
12506,2 - Medium
12507,2 - Medium
12507,2 - Medium
12508,2 - Medium
12508,2 - Medium
12508,2 - Medium
12508,2 - Medium
12508,2 - Medium
12509,2 - Medium
12509,2 - Medium
12510,2 - Medium
12511,2 - Medium
12511,2 - Medium
12511,2 - Medium
12512,2 - Medium
12513,2 - Medium
12514,2 - Medium
12514,2 - Medium
12515,2 - Medium
12515,2 - Medium
12516,2 - Medium
12517,2 - Medium
12517,2 - Medium
12517,2 - Medium
12517,2 - Medium
12518,2 - Medium
12518,2 - Medium
12519,2 - Medium
12520,2 - Medium
12520,2 - Medium
12520,2 - Medium
12521,2 - Medium
12521,2 - Medium
12522,2 - Medium
12522,2 - Medium
12523,2 - Medium
12523,2 - Medium
12523,2 - Medium
12524,2 - Medium
12524,2 - Medium
12525,2 - Medium
12525,2 - Medium
12526,2 - Medium
12527,2 - Medium
12527,2 - Medium
12527,2 - Medium
12527,2 - Medium
12527,2 - Medium
12527,2 - Medium
12528,2 - Medium
12528,2 - Medium
12529,2 - Medium
12530,2 - Medium
12530,2 - Medium
12530,2 - Medium
12531,2 - Medium
12532,2 - Medium
12532,2 - Medium
12533,2 - Medium
12533,2 - Medium
12534,2 - Medium
12534,2 - Medium
12535,2 - Medium
12536,2 - Medium
12536,2 - Medium
12537,2 - Medium
12537,2 - Medium
12538,2 - Medium
12538,2 - Medium
12538,2 - Medium
12539,2 - Medium
12540,2 - Medium
12540,2 - Medium
12540,2 - Medium
12541,2 - Medium
12541,2 - Medium
12541,2 - Medium
12541,2 - Medium
12542,2 - Medium
12543,2 - Medium
12544,2 - Medium
12545,2 - Medium
12546,2 - Medium
12547,2 - Medium
12548,2 - Medium
12548,2 - Medium
12549,2 - Medium
12549,2 - Medium
12549,2 - Medium
12550,2 - Medium
12550,2 - Medium
12551,2 - Medium
12551,2 - Medium
12552,2 - Medium
12553,2 - Medium
12554,2 - Medium
12554,2 - Medium
12554,2 - Medium
12555,2 - Medium
12555,2 - Medium
12556,2 - Medium
12557,2 - Medium
12557,2 - Medium
12558,2 - Medium
12559,2 - Medium
12559,2 - Medium
12560,2 - Medium
12561,2 - Medium
12562,2 - Medium
12563,2 - Medium
12564,2 - Medium
12565,2 - Medium
12565,2 - Medium
12565,2 - Medium
12566,2 - Medium
12566,2 - Medium
12566,2 - Medium
12566,2 - Medium
12567,2 - Medium
12568,2 - Medium
12569,2 - Medium
12570,2 - Medium
12570,2 - Medium
12570,2 - Medium
12571,2 - Medium
12571,2 - Medium
12571,2 - Medium
12572,2 - Medium
12573,3 - Low
12573,2 - Medium
12574,2 - Medium
12575,2 - Medium
12575,2 - Medium
12576,2 - Medium
12576,2 - Medium
12576,2 - Medium
12576,2 - Medium
12576,2 - Medium
12576,2 - Medium
12577,2 - Medium
12577,2 - Medium
12577,2 - Medium
12577,2 - Medium
12578,2 - Medium
12578,2 - Medium
12578,2 - Medium
12579,2 - Medium
12579,2 - Medium
12579,2 - Medium
12579,2 - Medium
12579,2 - Medium
12579,2 - Medium
12579,2 - Medium
12580,2 - Medium
12580,2 - Medium
12581,2 - Medium
12582,2 - Medium
12583,2 - Medium
12584,2 - Medium
12584,2 - Medium
12584,2 - Medium
12584,2 - Medium
12585,2 - Medium
12585,2 - Medium
12585,2 - Medium
12586,2 - Medium
12586,2 - Medium
12586,2 - Medium
12587,2 - Medium
12588,2 - Medium
12589,2 - Medium
12589,2 - Medium
12589,2 - Medium
12590,2 - Medium
12591,2 - Medium
12592,2 - Medium
12593,2 - Medium
12594,2 - Medium
12594,2 - Medium
12595,2 - Medium
12595,2 - Medium
12596,2 - Medium
12596,2 - Medium
12597,2 - Medium
12597,2 - Medium
12598,2 - Medium
12598,2 - Medium
12598,2 - Medium
12598,2 - Medium
12599,2 - Medium
12600,2 - Medium
12600,2 - Medium
12601,2 - Medium
12601,2 - Medium
12602,2 - Medium
12602,2 - Medium
12603,2 - Medium
12603,2 - Medium
12603,2 - Medium
12604,2 - Medium
12605,2 - Medium
12606,2 - Medium
12607,2 - Medium
12608,2 - Medium
12608,2 - Medium
12609,2 - Medium
12609,2 - Medium
12610,2 - Medium
12611,2 - Medium
12611,2 - Medium
12611,2 - Medium
12612,2 - Medium
12613,2 - Medium
12614,2 - Medium
12615,2 - Medium
12615,2 - Medium
12616,2 - Medium
12616,2 - Medium
12617,2 - Medium
12617,2 - Medium
12618,2 - Medium
12619,2 - Medium
12619,2 - Medium
12619,2 - Medium
12619,2 - Medium
12620,2 - Medium
12620,2 - Medium
12621,2 - Medium
12621,2 - Medium
12622,2 - Medium
12622,2 - Medium
12623,2 - Medium
12623,2 - Medium
12624,2 - Medium
12625,2 - Medium
12626,2 - Medium
12626,2 - Medium
12626,2 - Medium
12626,2 - Medium
12627,2 - Medium
12628,2 - Medium
12629,2 - Medium
12629,2 - Medium
12630,2 - Medium
12630,2 - Medium
12630,2 - Medium
12631,2 - Medium
12631,2 - Medium
12632,2 - Medium
12632,2 - Medium
12633,2 - Medium
12634,2 - Medium
12634,2 - Medium
12634,2 - Medium
12635,2 - Medium
12636,2 - Medium
12636,2 - Medium
12637,2 - Medium
12637,2 - Medium
12637,2 - Medium
12638,2 - Medium
12638,2 - Medium
12638,2 - Medium
12639,2 - Medium
12640,2 - Medium
12641,2 - Medium
12641,2 - Medium
12641,2 - Medium
12641,2 - Medium
12641,2 - Medium
12641,2 - Medium
12641,2 - Medium
12641,2 - Medium
12641,2 - Medium
12642,2 - Medium
12643,2 - Medium
12644,2 - Medium
12644,2 - Medium
12645,2 - Medium
12645,2 - Medium
12646,2 - Medium
12647,2 - Medium
12647,2 - Medium
12647,2 - Medium
12648,2 - Medium
12649,2 - Medium
12650,2 - Medium
12650,2 - Medium
12651,2 - Medium
12651,2 - Medium
12652,2 - Medium
12652,2 - Medium
12653,2 - Medium
12654,2 - Medium
12654,2 - Medium
12654,2 - Medium
12655,2 - Medium
12656,2 - Medium
12656,2 - Medium
12657,2 - Medium
12658,2 - Medium
12658,2 - Medium
12659,2 - Medium
12659,2 - Medium
12660,2 - Medium
12660,2 - Medium
12661,2 - Medium
12662,2 - Medium
12662,2 - Medium
12663,2 - Medium
12664,2 - Medium
12664,2 - Medium
12664,2 - Medium
12665,2 - Medium
12666,2 - Medium
12666,2 - Medium
12666,2 - Medium
12666,2 - Medium
12666,2 - Medium
12667,2 - Medium
12668,2 - Medium
12668,2 - Medium
12669,2 - Medium
12669,2 - Medium
12669,2 - Medium
12669,2 - Medium
12669,2 - Medium
12670,2 - Medium
12671,2 - Medium
12671,2 - Medium
12671,2 - Medium
12671,2 - Medium
12672,2 - Medium
12672,2 - Medium
12672,2 - Medium
12673,2 - Medium
12673,2 - Medium
12673,2 - Medium
12673,2 - Medium
12673,2 - Medium
12673,2 - Medium
12674,2 - Medium
12674,2 - Medium
12675,2 - Medium
12675,2 - Medium
12675,2 - Medium
12676,2 - Medium
12676,2 - Medium
12676,2 - Medium
12676,2 - Medium
12677,2 - Medium
12677,2 - Medium
12678,2 - Medium
12678,2 - Medium
12679,2 - Medium
12680,2 - Medium
12680,2 - Medium
12681,2 - Medium
12682,2 - Medium
12683,2 - Medium
12683,2 - Medium
12684,2 - Medium
12684,2 - Medium
12685,2 - Medium
12685,2 - Medium
12685,2 - Medium
12686,1 - High
12687,2 - Medium
12687,2 - Medium
12687,2 - Medium
12688,2 - Medium
12689,2 - Medium
12689,2 - Medium
12690,2 - Medium
12690,2 - Medium
12690,2 - Medium
12691,2 - Medium
12692,2 - Medium
12693,2 - Medium
